season_day,dteday,hour,casual_hour,registered_hour,count_hour,count_day,time_group
fall,2011-07-18,23,32,59,91,4458,23:00 - 24:59
fall,2011-07-19,0,25,26,51,4541,
fall,2011-07-19,1,7,6,13,4541,01:00 - 02:59
fall,2011-07-19,2,9,4,13,4541,01:00 - 02:59
fall,2011-07-19,3,2,1,3,4541,03:00 - 04:59
fall,2011-07-19,4,1,4,5,4541,03:00 - 04:59
fall,2011-07-19,5,0,19,19,4541,05:00 - 06:59
fall,2011-07-19,6,8,126,134,4541,05:00 - 06:59
fall,2011-07-19,7,28,287,315,4541,07:00 - 08:59
fall,2011-07-19,8,31,381,412,4541,07:00 - 08:59
fall,2011-07-19,9,22,177,199,4541,09:00 - 10:59
fall,2011-07-19,10,29,112,141,4541,09:00 - 10:59
fall,2011-07-19,11,29,98,127,4541,11:00 - 12:59
fall,2011-07-19,12,26,127,153,4541,11:00 - 12:59
fall,2011-07-19,13,33,139,172,4541,13:00 - 14:59
fall,2011-07-19,14,41,111,152,4541,13:00 - 14:59
fall,2011-07-19,15,48,110,158,4541,15:00 - 16:59
fall,2011-07-19,16,61,216,277,4541,15:00 - 16:59
fall,2011-07-19,17,68,445,513,4541,17:00 - 18:59
fall,2011-07-19,18,80,450,530,4541,17:00 - 18:59
fall,2011-07-19,19,54,334,388,4541,19:00 - 20:59
fall,2011-07-19,20,48,229,277,4541,19:00 - 20:59
fall,2011-07-19,21,47,194,241,4541,21:00 - 22:59
fall,2011-07-19,22,36,120,156,4541,21:00 - 22:59
fall,2011-07-19,23,19,73,92,4541,23:00 - 24:59
fall,2011-07-20,0,11,29,40,4332,
fall,2011-07-20,1,4,7,11,4332,01:00 - 02:59
fall,2011-07-20,2,2,7,9,4332,01:00 - 02:59
fall,2011-07-20,3,2,4,6,4332,03:00 - 04:59
fall,2011-07-20,4,0,4,4,4332,03:00 - 04:59
fall,2011-07-20,5,4,19,23,4332,05:00 - 06:59
fall,2011-07-20,6,5,111,116,4332,05:00 - 06:59
fall,2011-07-20,7,27,276,303,4332,07:00 - 08:59
fall,2011-07-20,8,34,404,438,4332,07:00 - 08:59
fall,2011-07-20,9,28,181,209,4332,09:00 - 10:59
fall,2011-07-20,10,34,76,110,4332,09:00 - 10:59
fall,2011-07-20,11,26,116,142,4332,11:00 - 12:59
fall,2011-07-20,12,28,121,149,4332,11:00 - 12:59
fall,2011-07-20,13,23,97,120,4332,13:00 - 14:59
fall,2011-07-20,14,44,83,127,4332,13:00 - 14:59
fall,2011-07-20,15,36,102,138,4332,15:00 - 16:59
fall,2011-07-20,16,30,204,234,4332,15:00 - 16:59
fall,2011-07-20,17,50,405,455,4332,17:00 - 18:59
fall,2011-07-20,18,68,429,497,4332,17:00 - 18:59
fall,2011-07-20,19,59,323,382,4332,19:00 - 20:59
fall,2011-07-20,20,45,264,309,4332,19:00 - 20:59
fall,2011-07-20,21,33,209,242,4332,21:00 - 22:59
fall,2011-07-20,22,25,144,169,4332,21:00 - 22:59
fall,2011-07-20,23,26,73,99,4332,23:00 - 24:59
fall,2011-07-21,0,13,29,42,3784,
fall,2011-07-21,1,5,16,21,3784,01:00 - 02:59
fall,2011-07-21,2,2,4,6,3784,01:00 - 02:59
fall,2011-07-21,3,1,5,6,3784,03:00 - 04:59
fall,2011-07-21,4,0,4,4,3784,03:00 - 04:59
fall,2011-07-21,5,2,16,18,3784,05:00 - 06:59
fall,2011-07-21,6,6,111,117,3784,05:00 - 06:59
fall,2011-07-21,7,23,251,274,3784,07:00 - 08:59
fall,2011-07-21,8,23,358,381,3784,07:00 - 08:59
fall,2011-07-21,9,34,166,200,3784,09:00 - 10:59
fall,2011-07-21,10,31,47,78,3784,09:00 - 10:59
fall,2011-07-21,11,27,79,106,3784,11:00 - 12:59
fall,2011-07-21,12,29,106,135,3784,11:00 - 12:59
fall,2011-07-21,13,21,81,102,3784,13:00 - 14:59
fall,2011-07-21,14,50,97,147,3784,13:00 - 14:59
fall,2011-07-21,15,40,93,133,3784,15:00 - 16:59
fall,2011-07-21,16,43,167,210,3784,15:00 - 16:59
fall,2011-07-21,17,40,374,414,3784,17:00 - 18:59
fall,2011-07-21,18,39,343,382,3784,17:00 - 18:59
fall,2011-07-21,19,51,233,284,3784,19:00 - 20:59
fall,2011-07-21,20,38,199,237,3784,19:00 - 20:59
fall,2011-07-21,21,38,187,225,3784,21:00 - 22:59
fall,2011-07-21,22,36,113,149,3784,21:00 - 22:59
fall,2011-07-21,23,40,73,113,3784,23:00 - 24:59
fall,2011-07-22,0,9,51,60,3387,
fall,2011-07-22,1,7,17,24,3387,01:00 - 02:59
fall,2011-07-22,2,0,14,14,3387,01:00 - 02:59
fall,2011-07-22,3,1,6,7,3387,03:00 - 04:59
fall,2011-07-22,4,8,5,13,3387,03:00 - 04:59
fall,2011-07-22,5,2,17,19,3387,05:00 - 06:59
fall,2011-07-22,6,13,83,96,3387,05:00 - 06:59
fall,2011-07-22,7,20,232,252,3387,07:00 - 08:59
fall,2011-07-22,8,30,292,322,3387,07:00 - 08:59
fall,2011-07-22,9,31,177,208,3387,09:00 - 10:59
fall,2011-07-22,10,32,83,115,3387,09:00 - 10:59
fall,2011-07-22,11,23,86,109,3387,11:00 - 12:59
fall,2011-07-22,12,20,95,115,3387,11:00 - 12:59
fall,2011-07-22,13,25,98,123,3387,13:00 - 14:59
fall,2011-07-22,14,24,77,101,3387,13:00 - 14:59
fall,2011-07-22,15,32,101,133,3387,15:00 - 16:59
fall,2011-07-22,16,29,153,182,3387,15:00 - 16:59
fall,2011-07-22,17,35,271,306,3387,17:00 - 18:59
fall,2011-07-22,18,34,250,284,3387,17:00 - 18:59
fall,2011-07-22,19,40,210,250,3387,19:00 - 20:59
fall,2011-07-22,20,46,166,212,3387,19:00 - 20:59
fall,2011-07-22,21,38,152,190,3387,21:00 - 22:59
fall,2011-07-22,22,44,105,149,3387,21:00 - 22:59
fall,2011-07-22,23,19,84,103,3387,23:00 - 24:59
fall,2011-07-23,0,16,85,101,3285,
fall,2011-07-23,1,13,57,70,3285,01:00 - 02:59
fall,2011-07-23,2,13,48,61,3285,01:00 - 02:59
fall,2011-07-23,3,6,16,22,3285,03:00 - 04:59
fall,2011-07-23,4,5,4,9,3285,03:00 - 04:59
fall,2011-07-23,5,1,6,7,3285,05:00 - 06:59
fall,2011-07-23,6,6,19,25,3285,05:00 - 06:59
fall,2011-07-23,7,7,38,45,3285,07:00 - 08:59
fall,2011-07-23,8,24,85,109,3285,07:00 - 08:59
fall,2011-07-23,9,30,102,132,3285,09:00 - 10:59
fall,2011-07-23,10,61,137,198,3285,09:00 - 10:59
fall,2011-07-23,11,62,154,216,3285,11:00 - 12:59
fall,2011-07-23,12,71,164,235,3285,11:00 - 12:59
fall,2011-07-23,13,78,167,245,3285,13:00 - 14:59
fall,2011-07-23,14,84,152,236,3285,13:00 - 14:59
fall,2011-07-23,15,78,137,215,3285,15:00 - 16:59
fall,2011-07-23,16,70,151,221,3285,15:00 - 16:59
fall,2011-07-23,17,70,127,197,3285,17:00 - 18:59
fall,2011-07-23,18,62,134,196,3285,17:00 - 18:59
fall,2011-07-23,19,80,137,217,3285,19:00 - 20:59
fall,2011-07-23,20,47,98,145,3285,19:00 - 20:59
fall,2011-07-23,21,39,115,154,3285,21:00 - 22:59
fall,2011-07-23,22,37,88,125,3285,21:00 - 22:59
fall,2011-07-23,23,27,77,104,3285,23:00 - 24:59
fall,2011-07-24,0,42,77,119,3606,
fall,2011-07-24,1,33,63,96,3606,01:00 - 02:59
fall,2011-07-24,2,12,48,60,3606,01:00 - 02:59
fall,2011-07-24,3,17,20,37,3606,03:00 - 04:59
fall,2011-07-24,4,1,5,6,3606,03:00 - 04:59
fall,2011-07-24,5,5,3,8,3606,05:00 - 06:59
fall,2011-07-24,6,9,13,22,3606,05:00 - 06:59
fall,2011-07-24,7,6,29,35,3606,07:00 - 08:59
fall,2011-07-24,8,22,82,104,3606,07:00 - 08:59
fall,2011-07-24,9,42,112,154,3606,09:00 - 10:59
fall,2011-07-24,10,61,165,226,3606,09:00 - 10:59
fall,2011-07-24,11,74,169,243,3606,11:00 - 12:59
fall,2011-07-24,12,85,161,246,3606,11:00 - 12:59
fall,2011-07-24,13,90,162,252,3606,13:00 - 14:59
fall,2011-07-24,14,79,204,283,3606,13:00 - 14:59
fall,2011-07-24,15,68,170,238,3606,15:00 - 16:59
fall,2011-07-24,16,62,187,249,3606,15:00 - 16:59
fall,2011-07-24,17,75,174,249,3606,17:00 - 18:59
fall,2011-07-24,18,67,176,243,3606,17:00 - 18:59
fall,2011-07-24,19,70,170,240,3606,19:00 - 20:59
fall,2011-07-24,20,52,143,195,3606,19:00 - 20:59
fall,2011-07-24,21,42,111,153,3606,21:00 - 22:59
fall,2011-07-24,22,23,75,98,3606,21:00 - 22:59
fall,2011-07-24,23,13,37,50,3606,23:00 - 24:59
fall,2011-07-25,0,17,17,34,3840,
fall,2011-07-25,1,4,8,12,3840,01:00 - 02:59
fall,2011-07-25,2,3,3,6,3840,01:00 - 02:59
fall,2011-07-25,3,2,2,4,3840,03:00 - 04:59
fall,2011-07-25,4,0,6,6,3840,03:00 - 04:59
fall,2011-07-25,5,2,22,24,3840,05:00 - 06:59
fall,2011-07-25,6,7,100,107,3840,05:00 - 06:59
fall,2011-07-25,7,20,257,277,3840,07:00 - 08:59
fall,2011-07-25,8,34,353,387,3840,07:00 - 08:59
fall,2011-07-25,9,11,124,135,3840,09:00 - 10:59
fall,2011-07-25,10,30,54,84,3840,09:00 - 10:59
fall,2011-07-25,11,24,83,107,3840,11:00 - 12:59
fall,2011-07-25,12,17,50,67,3840,11:00 - 12:59
fall,2011-07-25,13,14,64,78,3840,13:00 - 14:59
fall,2011-07-25,14,28,62,90,3840,13:00 - 14:59
fall,2011-07-25,15,16,96,112,3840,15:00 - 16:59
fall,2011-07-25,16,37,161,198,3840,15:00 - 16:59
fall,2011-07-25,17,48,437,485,3840,17:00 - 18:59
fall,2011-07-25,18,60,473,533,3840,17:00 - 18:59
fall,2011-07-25,19,62,324,386,3840,19:00 - 20:59
fall,2011-07-25,20,55,247,302,3840,19:00 - 20:59
fall,2011-07-25,21,41,153,194,3840,21:00 - 22:59
fall,2011-07-25,22,13,112,125,3840,21:00 - 22:59
fall,2011-07-25,23,23,64,87,3840,23:00 - 24:59
fall,2011-07-26,0,8,20,28,4590,
fall,2011-07-26,1,6,6,12,4590,01:00 - 02:59
fall,2011-07-26,2,1,6,7,4590,01:00 - 02:59
fall,2011-07-26,3,2,2,4,4590,03:00 - 04:59
fall,2011-07-26,4,0,6,6,4590,03:00 - 04:59
fall,2011-07-26,5,3,24,27,4590,05:00 - 06:59
fall,2011-07-26,6,2,108,110,4590,05:00 - 06:59
fall,2011-07-26,7,30,288,318,4590,07:00 - 08:59
fall,2011-07-26,8,32,392,424,4590,07:00 - 08:59
fall,2011-07-26,9,25,162,187,4590,09:00 - 10:59
fall,2011-07-26,10,42,96,138,4590,09:00 - 10:59
fall,2011-07-26,11,49,102,151,4590,11:00 - 12:59
fall,2011-07-26,12,25,122,147,4590,11:00 - 12:59
fall,2011-07-26,13,43,139,182,4590,13:00 - 14:59
fall,2011-07-26,14,46,101,147,4590,13:00 - 14:59
fall,2011-07-26,15,49,114,163,4590,15:00 - 16:59
fall,2011-07-26,16,41,213,254,4590,15:00 - 16:59
fall,2011-07-26,17,72,465,537,4590,17:00 - 18:59
fall,2011-07-26,18,68,478,546,4590,17:00 - 18:59
fall,2011-07-26,19,69,329,398,4590,19:00 - 20:59
fall,2011-07-26,20,47,243,290,4590,19:00 - 20:59
fall,2011-07-26,21,45,222,267,4590,21:00 - 22:59
fall,2011-07-26,22,27,131,158,4590,21:00 - 22:59
fall,2011-07-26,23,18,71,89,4590,23:00 - 24:59
fall,2011-07-27,0,19,26,45,4656,
fall,2011-07-27,1,1,9,10,4656,01:00 - 02:59
fall,2011-07-27,2,1,5,6,4656,01:00 - 02:59
fall,2011-07-27,3,0,4,4,4656,03:00 - 04:59
fall,2011-07-27,4,1,3,4,4656,03:00 - 04:59
fall,2011-07-27,5,0,18,18,4656,05:00 - 06:59
fall,2011-07-27,6,4,119,123,4656,05:00 - 06:59
fall,2011-07-27,7,34,313,347,4656,07:00 - 08:59
fall,2011-07-27,8,28,405,433,4656,07:00 - 08:59
fall,2011-07-27,9,27,189,216,4656,09:00 - 10:59
fall,2011-07-27,10,32,82,114,4656,09:00 - 10:59
fall,2011-07-27,11,42,94,136,4656,11:00 - 12:59
fall,2011-07-27,12,37,132,169,4656,11:00 - 12:59
fall,2011-07-27,13,29,151,180,4656,13:00 - 14:59
fall,2011-07-27,14,20,107,127,4656,13:00 - 14:59
fall,2011-07-27,15,37,103,140,4656,15:00 - 16:59
fall,2011-07-27,16,40,228,268,4656,15:00 - 16:59
fall,2011-07-27,17,81,491,572,4656,17:00 - 18:59
fall,2011-07-27,18,78,463,541,4656,17:00 - 18:59
fall,2011-07-27,19,87,288,375,4656,19:00 - 20:59
fall,2011-07-27,20,55,239,294,4656,19:00 - 20:59
fall,2011-07-27,21,49,196,245,4656,21:00 - 22:59
fall,2011-07-27,22,37,143,180,4656,21:00 - 22:59
fall,2011-07-27,23,16,93,109,4656,23:00 - 24:59
fall,2011-07-28,0,14,31,45,4390,
fall,2011-07-28,1,3,26,29,4390,01:00 - 02:59
fall,2011-07-28,2,2,5,7,4390,01:00 - 02:59
fall,2011-07-28,3,0,5,5,4390,03:00 - 04:59
fall,2011-07-28,4,0,6,6,4390,03:00 - 04:59
fall,2011-07-28,5,1,26,27,4390,05:00 - 06:59
fall,2011-07-28,6,6,110,116,4390,05:00 - 06:59
fall,2011-07-28,7,27,278,305,4390,07:00 - 08:59
fall,2011-07-28,8,47,409,456,4390,07:00 - 08:59
fall,2011-07-28,9,21,189,210,4390,09:00 - 10:59
fall,2011-07-28,10,30,86,116,4390,09:00 - 10:59
fall,2011-07-28,11,41,113,154,4390,11:00 - 12:59
fall,2011-07-28,12,35,151,186,4390,11:00 - 12:59
fall,2011-07-28,13,26,126,152,4390,13:00 - 14:59
fall,2011-07-28,14,27,111,138,4390,13:00 - 14:59
fall,2011-07-28,15,22,124,146,4390,15:00 - 16:59
fall,2011-07-28,16,42,214,256,4390,15:00 - 16:59
fall,2011-07-28,17,45,423,468,4390,17:00 - 18:59
fall,2011-07-28,18,55,428,483,4390,17:00 - 18:59
fall,2011-07-28,19,37,285,322,4390,19:00 - 20:59
fall,2011-07-28,20,41,229,270,4390,19:00 - 20:59
fall,2011-07-28,21,31,165,196,4390,21:00 - 22:59
fall,2011-07-28,22,25,149,174,4390,21:00 - 22:59
fall,2011-07-28,23,28,95,123,4390,23:00 - 24:59
fall,2011-07-29,0,12,45,57,3846,
fall,2011-07-29,1,12,22,34,3846,01:00 - 02:59
fall,2011-07-29,2,3,10,13,3846,01:00 - 02:59
fall,2011-07-29,3,2,9,11,3846,03:00 - 04:59
fall,2011-07-29,4,2,4,6,3846,03:00 - 04:59
fall,2011-07-29,5,4,23,27,3846,05:00 - 06:59
fall,2011-07-29,6,7,83,90,3846,05:00 - 06:59
fall,2011-07-29,7,26,228,254,3846,07:00 - 08:59
fall,2011-07-29,8,30,354,384,3846,07:00 - 08:59
fall,2011-07-29,9,28,151,179,3846,09:00 - 10:59
fall,2011-07-29,10,37,69,106,3846,09:00 - 10:59
fall,2011-07-29,11,43,118,161,3846,11:00 - 12:59
fall,2011-07-29,12,40,95,135,3846,11:00 - 12:59
fall,2011-07-29,13,42,114,156,3846,13:00 - 14:59
fall,2011-07-29,14,34,114,148,3846,13:00 - 14:59
fall,2011-07-29,15,40,129,169,3846,15:00 - 16:59
fall,2011-07-29,16,35,198,233,3846,15:00 - 16:59
fall,2011-07-29,17,47,374,421,3846,17:00 - 18:59
fall,2011-07-29,18,49,313,362,3846,17:00 - 18:59
fall,2011-07-29,19,22,219,241,3846,19:00 - 20:59
fall,2011-07-29,20,53,153,206,3846,19:00 - 20:59
fall,2011-07-29,21,29,134,163,3846,21:00 - 22:59
fall,2011-07-29,22,47,127,174,3846,21:00 - 22:59
fall,2011-07-29,23,26,90,116,3846,23:00 - 24:59
fall,2011-07-30,0,60,73,133,4475,
fall,2011-07-30,1,15,75,90,4475,01:00 - 02:59
fall,2011-07-30,2,11,31,42,4475,01:00 - 02:59
fall,2011-07-30,3,18,25,43,4475,03:00 - 04:59
fall,2011-07-30,4,4,6,10,4475,03:00 - 04:59
fall,2011-07-30,5,4,9,13,4475,05:00 - 06:59
fall,2011-07-30,6,6,18,24,4475,05:00 - 06:59
fall,2011-07-30,7,3,39,42,4475,07:00 - 08:59
fall,2011-07-30,8,27,87,114,4475,07:00 - 08:59
fall,2011-07-30,9,49,125,174,4475,09:00 - 10:59
fall,2011-07-30,10,79,182,261,4475,09:00 - 10:59
fall,2011-07-30,11,111,206,317,4475,11:00 - 12:59
fall,2011-07-30,12,111,230,341,4475,11:00 - 12:59
fall,2011-07-30,13,125,183,308,4475,13:00 - 14:59
fall,2011-07-30,14,112,193,305,4475,13:00 - 14:59
fall,2011-07-30,15,113,189,302,4475,15:00 - 16:59
fall,2011-07-30,16,126,176,302,4475,15:00 - 16:59
fall,2011-07-30,17,93,209,302,4475,17:00 - 18:59
fall,2011-07-30,18,92,207,299,4475,17:00 - 18:59
fall,2011-07-30,19,101,155,256,4475,19:00 - 20:59
fall,2011-07-30,20,74,132,206,4475,19:00 - 20:59
fall,2011-07-30,21,82,123,205,4475,21:00 - 22:59
fall,2011-07-30,22,80,129,209,4475,21:00 - 22:59
fall,2011-07-30,23,63,114,177,4475,23:00 - 24:59
fall,2011-07-31,0,33,80,113,4302,
fall,2011-07-31,1,8,71,79,4302,01:00 - 02:59
fall,2011-07-31,2,19,48,67,4302,01:00 - 02:59
fall,2011-07-31,3,24,26,50,4302,03:00 - 04:59
fall,2011-07-31,4,6,7,13,4302,03:00 - 04:59
fall,2011-07-31,5,4,4,8,4302,05:00 - 06:59
fall,2011-07-31,6,5,8,13,4302,05:00 - 06:59
fall,2011-07-31,7,19,26,45,4302,07:00 - 08:59
fall,2011-07-31,8,54,88,142,4302,07:00 - 08:59
fall,2011-07-31,9,55,128,183,4302,09:00 - 10:59
fall,2011-07-31,10,91,163,254,4302,09:00 - 10:59
fall,2011-07-31,11,112,163,275,4302,11:00 - 12:59
fall,2011-07-31,12,146,192,338,4302,11:00 - 12:59
fall,2011-07-31,13,142,152,294,4302,13:00 - 14:59
fall,2011-07-31,14,130,196,326,4302,13:00 - 14:59
fall,2011-07-31,15,109,184,293,4302,15:00 - 16:59
fall,2011-07-31,16,98,208,306,4302,15:00 - 16:59
fall,2011-07-31,17,114,206,320,4302,17:00 - 18:59
fall,2011-07-31,18,91,213,304,4302,17:00 - 18:59
fall,2011-07-31,19,87,187,274,4302,19:00 - 20:59
fall,2011-07-31,20,70,205,275,4302,19:00 - 20:59
fall,2011-07-31,21,68,96,164,4302,21:00 - 22:59
fall,2011-07-31,22,25,71,96,4302,21:00 - 22:59
fall,2011-07-31,23,14,56,70,4302,23:00 - 24:59
fall,2011-08-01,0,7,22,29,4266,
fall,2011-08-01,1,5,12,17,4266,01:00 - 02:59
fall,2011-08-01,2,4,7,11,4266,01:00 - 02:59
fall,2011-08-01,3,0,4,4,4266,03:00 - 04:59
fall,2011-08-01,4,2,2,4,4266,03:00 - 04:59
fall,2011-08-01,5,2,24,26,4266,05:00 - 06:59
fall,2011-08-01,6,3,97,100,4266,05:00 - 06:59
fall,2011-08-01,7,24,258,282,4266,07:00 - 08:59
fall,2011-08-01,8,35,347,382,4266,07:00 - 08:59
fall,2011-08-01,9,27,139,166,4266,09:00 - 10:59
fall,2011-08-01,10,27,70,97,4266,09:00 - 10:59
fall,2011-08-01,11,53,66,119,4266,11:00 - 12:59
fall,2011-08-01,12,53,115,168,4266,11:00 - 12:59
fall,2011-08-01,13,38,112,150,4266,13:00 - 14:59
fall,2011-08-01,14,37,86,123,4266,13:00 - 14:59
fall,2011-08-01,15,52,77,129,4266,15:00 - 16:59
fall,2011-08-01,16,34,197,231,4266,15:00 - 16:59
fall,2011-08-01,17,69,445,514,4266,17:00 - 18:59
fall,2011-08-01,18,68,475,543,4266,17:00 - 18:59
fall,2011-08-01,19,63,350,413,4266,19:00 - 20:59
fall,2011-08-01,20,49,256,305,4266,19:00 - 20:59
fall,2011-08-01,21,42,178,220,4266,21:00 - 22:59
fall,2011-08-01,22,21,116,137,4266,21:00 - 22:59
fall,2011-08-01,23,14,82,96,4266,23:00 - 24:59
fall,2011-08-02,0,11,18,29,4845,
fall,2011-08-02,1,4,8,12,4845,01:00 - 02:59
fall,2011-08-02,2,2,6,8,4845,01:00 - 02:59
fall,2011-08-02,3,0,5,5,4845,03:00 - 04:59
fall,2011-08-02,4,0,10,10,4845,03:00 - 04:59
fall,2011-08-02,5,4,17,21,4845,05:00 - 06:59
fall,2011-08-02,6,12,105,117,4845,05:00 - 06:59
fall,2011-08-02,7,15,320,335,4845,07:00 - 08:59
fall,2011-08-02,8,37,398,435,4845,07:00 - 08:59
fall,2011-08-02,9,31,182,213,4845,09:00 - 10:59
fall,2011-08-02,10,50,90,140,4845,09:00 - 10:59
fall,2011-08-02,11,32,96,128,4845,11:00 - 12:59
fall,2011-08-02,12,45,112,157,4845,11:00 - 12:59
fall,2011-08-02,13,50,153,203,4845,13:00 - 14:59
fall,2011-08-02,14,45,114,159,4845,13:00 - 14:59
fall,2011-08-02,15,48,120,168,4845,15:00 - 16:59
fall,2011-08-02,16,58,216,274,4845,15:00 - 16:59
fall,2011-08-02,17,63,493,556,4845,17:00 - 18:59
fall,2011-08-02,18,65,491,556,4845,17:00 - 18:59
fall,2011-08-02,19,85,369,454,4845,19:00 - 20:59
fall,2011-08-02,20,40,248,288,4845,19:00 - 20:59
fall,2011-08-02,21,53,201,254,4845,21:00 - 22:59
fall,2011-08-02,22,22,169,191,4845,21:00 - 22:59
fall,2011-08-02,23,29,103,132,4845,23:00 - 24:59
fall,2011-08-03,0,11,32,43,3574,
fall,2011-08-03,1,7,9,16,3574,01:00 - 02:59
fall,2011-08-03,2,2,9,11,3574,01:00 - 02:59
fall,2011-08-03,3,0,4,4,3574,03:00 - 04:59
fall,2011-08-03,4,0,7,7,3574,03:00 - 04:59
fall,2011-08-03,5,2,22,24,3574,05:00 - 06:59
fall,2011-08-03,6,9,101,110,3574,05:00 - 06:59
fall,2011-08-03,7,19,252,271,3574,07:00 - 08:59
fall,2011-08-03,8,29,408,437,3574,07:00 - 08:59
fall,2011-08-03,9,23,172,195,3574,09:00 - 10:59
fall,2011-08-03,10,9,59,68,3574,09:00 - 10:59
fall,2011-08-03,11,29,93,122,3574,11:00 - 12:59
fall,2011-08-03,12,19,142,161,3574,11:00 - 12:59
fall,2011-08-03,13,37,107,144,3574,13:00 - 14:59
fall,2011-08-03,14,43,104,147,3574,13:00 - 14:59
fall,2011-08-03,15,31,87,118,3574,15:00 - 16:59
fall,2011-08-03,16,21,129,150,3574,15:00 - 16:59
fall,2011-08-03,17,47,378,425,3574,17:00 - 18:59
fall,2011-08-03,18,49,443,492,3574,17:00 - 18:59
fall,2011-08-03,19,51,270,321,3574,19:00 - 20:59
fall,2011-08-03,20,7,80,87,3574,19:00 - 20:59
fall,2011-08-03,21,7,81,88,3574,21:00 - 22:59
fall,2011-08-03,22,11,66,77,3574,21:00 - 22:59
fall,2011-08-03,23,4,52,56,3574,23:00 - 24:59
fall,2011-08-04,0,2,15,17,4576,
fall,2011-08-04,1,3,14,17,4576,01:00 - 02:59
fall,2011-08-04,2,2,5,7,4576,01:00 - 02:59
fall,2011-08-04,3,0,3,3,4576,03:00 - 04:59
fall,2011-08-04,4,0,7,7,4576,03:00 - 04:59
fall,2011-08-04,5,3,17,20,4576,05:00 - 06:59
fall,2011-08-04,6,7,90,97,4576,05:00 - 06:59
fall,2011-08-04,7,11,271,282,4576,07:00 - 08:59
fall,2011-08-04,8,29,369,398,4576,07:00 - 08:59
fall,2011-08-04,9,25,162,187,4576,09:00 - 10:59
fall,2011-08-04,10,24,89,113,4576,09:00 - 10:59
fall,2011-08-04,11,37,112,149,4576,11:00 - 12:59
fall,2011-08-04,12,53,152,205,4576,11:00 - 12:59
fall,2011-08-04,13,63,142,205,4576,13:00 - 14:59
fall,2011-08-04,14,53,114,167,4576,13:00 - 14:59
fall,2011-08-04,15,50,115,165,4576,15:00 - 16:59
fall,2011-08-04,16,70,220,290,4576,15:00 - 16:59
fall,2011-08-04,17,91,464,555,4576,17:00 - 18:59
fall,2011-08-04,18,88,435,523,4576,17:00 - 18:59
fall,2011-08-04,19,65,301,366,4576,19:00 - 20:59
fall,2011-08-04,20,41,245,286,4576,19:00 - 20:59
fall,2011-08-04,21,25,186,211,4576,21:00 - 22:59
fall,2011-08-04,22,33,141,174,4576,21:00 - 22:59
fall,2011-08-04,23,24,108,132,4576,23:00 - 24:59
fall,2011-08-05,0,13,41,54,4866,
fall,2011-08-05,1,3,16,19,4866,01:00 - 02:59
fall,2011-08-05,2,5,14,19,4866,01:00 - 02:59
fall,2011-08-05,3,0,6,6,4866,03:00 - 04:59
fall,2011-08-05,4,1,6,7,4866,03:00 - 04:59
fall,2011-08-05,5,0,16,16,4866,05:00 - 06:59
fall,2011-08-05,6,7,94,101,4866,05:00 - 06:59
fall,2011-08-05,7,23,247,270,4866,07:00 - 08:59
fall,2011-08-05,8,39,415,454,4866,07:00 - 08:59
fall,2011-08-05,9,43,183,226,4866,09:00 - 10:59
fall,2011-08-05,10,50,113,163,4866,09:00 - 10:59
fall,2011-08-05,11,44,103,147,4866,11:00 - 12:59
fall,2011-08-05,12,57,159,216,4866,11:00 - 12:59
fall,2011-08-05,13,40,164,204,4866,13:00 - 14:59
fall,2011-08-05,14,81,164,245,4866,13:00 - 14:59
fall,2011-08-05,15,50,160,210,4866,15:00 - 16:59
fall,2011-08-05,16,76,254,330,4866,15:00 - 16:59
fall,2011-08-05,17,84,466,550,4866,17:00 - 18:59
fall,2011-08-05,18,105,361,466,4866,17:00 - 18:59
fall,2011-08-05,19,90,282,372,4866,19:00 - 20:59
fall,2011-08-05,20,70,221,291,4866,19:00 - 20:59
fall,2011-08-05,21,54,119,173,4866,21:00 - 22:59
fall,2011-08-05,22,51,137,188,4866,21:00 - 22:59
fall,2011-08-05,23,37,102,139,4866,23:00 - 24:59
fall,2011-08-06,0,29,104,133,4294,
fall,2011-08-06,1,17,50,67,4294,01:00 - 02:59
fall,2011-08-06,2,14,39,53,4294,01:00 - 02:59
fall,2011-08-06,3,14,28,42,4294,03:00 - 04:59
fall,2011-08-06,4,5,5,10,4294,03:00 - 04:59
fall,2011-08-06,5,2,4,6,4294,05:00 - 06:59
fall,2011-08-06,6,5,22,27,4294,05:00 - 06:59
fall,2011-08-06,7,14,49,63,4294,07:00 - 08:59
fall,2011-08-06,8,27,94,121,4294,07:00 - 08:59
fall,2011-08-06,9,60,155,215,4294,09:00 - 10:59
fall,2011-08-06,10,91,199,290,4294,09:00 - 10:59
fall,2011-08-06,11,138,211,349,4294,11:00 - 12:59
fall,2011-08-06,12,130,252,382,4294,11:00 - 12:59
fall,2011-08-06,13,176,265,441,4294,13:00 - 14:59
fall,2011-08-06,14,176,204,380,4294,13:00 - 14:59
fall,2011-08-06,15,130,232,362,4294,15:00 - 16:59
fall,2011-08-06,16,155,188,343,4294,15:00 - 16:59
fall,2011-08-06,17,61,88,149,4294,17:00 - 18:59
fall,2011-08-06,18,81,130,211,4294,17:00 - 18:59
fall,2011-08-06,19,57,114,171,4294,19:00 - 20:59
fall,2011-08-06,20,58,79,137,4294,19:00 - 20:59
fall,2011-08-06,21,28,86,114,4294,21:00 - 22:59
